Contest,Team,Institution,Performance
SUST 2024,JU_Kaizen,JAHANGIRNAGAR UNIVERSITY,1162.765999255888
SUST 2024,SUST_Oporanho,SHAHJALAL UNIVERSITY OF SCIENCE & TECHNOLOGY,1139.51067927077
SUST 2024,MU_altF4,METROPOLITAN UNIVERSITY,967.1082922095053
SUST 2024,JUST_TrinomialCodecast,JASHORE UNIVERSITY OF SCIENCE AND TECHNOLOGY,947.7661263653152
SUST 2024,MBSTU_NP_HARD,MAWLANA BHASHANI SCIENCE & TECHNOLOGY UNIVERSITY,928.8108038380088
SUST 2024,UITS_O(struggle),UNIVERSITY OF INFORMATION TECHNOLOGY & SCIENCES,910.2345877612488
SUST 2024,DIU_Wolfpack,DAFFODIL INTERNATIONAL UNIVERSITY,892.0298960060238
SUST 2024,UIU_Metamorphosis01,UNITED INTERNATIONAL UNIVERSITY,874.1892980859033
SUST 2024,Uap_Amogus,UNIVERSITY OF ASIA PACIFIC,856.7055121241852
SUST 2024,SUST_iupT1110,SHAHJALAL UNIVERSITY OF SCIENCE & TECHNOLOGY,839.5714018817015
SUST 2024,RUET_i/0,RAJSHAHI UNIVERSITY OF ENGINEERING & TECHNOLOGY,822.7799738440674
SUST 2024,IUT_Rupkotha,ISLAMIC UNIVERSITY OF TECHNOLOGY,806.3243743671861
SUST 2024,Gub_Legen_wait_for_it,GREEN UNIVERSITY OF BANGLADESH,790.1978868798424
SUST 2024,SEC_LATERALUS,SYLHET ENGINEERING COLLEGE,774.3939291422455
SUST 2024,NSTU_Eternity,NOAKHALI SCIENCE & TECHNOLOGY UNIVERSITY,758.9060505594006
SUST 2024,SIU WIZARDS,SYLHET INTERNATIONAL UNIVERSITY,743.7279295482126
SUST 2024,EWU_NotThreeDimension,EAST WEST UNIVERSITY,728.8533709572482
SUST 2024,LogOut,SHAHJALAL UNIVERSITY OF SCIENCE & TECHNOLOGY,714.2763035381033
SUST 2024,SUST_RE:ZERO,SHAHJALAL UNIVERSITY OF SCIENCE & TECHNOLOGY,699.9907774673412
SUST 2024,IUB_BinaryBots,"INDEPENDENT UNIVERSITY, BANGLADESH",685.9909619179945
SUST 2024,SUST_USA_newbie,SHAHJALAL UNIVERSITY OF SCIENCE & TECHNOLOGY,672.2711426796343
SUST 2024,CUET_CodeCrafters,CHITTAGONG UNIVERSITY OF ENGINEERING AND TECHNOLOGY,658.8257198260418
SUST 2024,RUET_TTF,RAJSHAHI UNIVERSITY OF ENGINEERING & TECHNOLOGY,645.649205429521
SUST 2024,Still_Alive,DHAKA UNIVERSITY OF ENGINEERING & TECHNOLOGY,632.7362213209304
SUST 2024,DU_দ্বিকলন,UNIVERSITY OF DHAKA,620.0814968945119
SUST 2024,EDU_CoPRIME,EAST DELTA UNIVERSITY,607.6798669566216
SUST 2024,SUST_GOKU_squad,SHAHJALAL UNIVERSITY OF SCIENCE & TECHNOLOGY,595.5262696174891
SUST 2024,AIUB_Ceiling0.3,AMERICAN INTERNATIONAL UNIVERSITY-BANGLADESH,583.6157442251395
SUST 2024,IST_neverGiveUp,NATIONAL UNIVERSITY,571.9434293406366
SUST 2024,RU_Alvish_Rings,UNIVERSITY OF RAJSHAHI,560.5045607538237
SUST 2024,CU_ChunoPuti,UNIVERSITY OF CHITTAGONG,549.2944695387473
SUST 2024,RUET_ALTernators,RAJSHAHI UNIVERSITY OF ENGINEERING & TECHNOLOGY,538.3085801479724
SUST 2024,LU_dAREdevils,LEADING UNIVERSITY,527.5424085450129
SUST 2024,CoU_Debug_Entity,COMILLA UNIVERSITY,516.9915603741126
SUST 2024,UAP_Tenacious_Titans,UNIVERSITY OF ASIA PACIFIC,506.6517291666304
SUST 2024,BSMRU_NewHorizon,KISHOREGANJ UNIVERSITY,496.51869458329776
SUST 2024,LU MageMasters,LEADING UNIVERSITY,486.5883206916318
SUST 2024,SUST_Hip-Hop-Hooray,SHAHJALAL UNIVERSITY OF SCIENCE & TECHNOLOGY,476.8565542777992
SUST 2024,Three Caballeros,CHITTAGONG UNIVERSITY OF ENGINEERING AND TECHNOLOGY,467.31942319224316
SUST 2024,BRACU_StrawHatPirates,BRAC UNIVERSITY,457.9730347283984
SUST 2024,SUST_Syntax_Error,SHAHJALAL UNIVERSITY OF SCIENCE & TECHNOLOGY,448.81357403383026
SUST 2024,SEC_NotSureYet,SYLHET ENGINEERING COLLEGE,439.8373025531537
SUST 2024,IIUC_Big_Brothers,INTERNATIONAL ISLAMIC UNIVERSITY CHITTAGONG,431.0405565020907
SUST 2024,VU_Strangers,VARENDRA UNIVERSITY,422.4197453720488
SUST 2024,Mortal_Legion,BANGLADESH UNIVERSITY OF PROFESSIONALS,413.9713504646078
SUST 2024,DCC_PastPresentFuture,DHAKA CITY COLLEGE,405.6919234553157
SUST 2024,SEC_Contrivers,SYLHET ENGINEERING COLLEGE,397.5780849862094
SUST 2024,BRUR_Undone,"BEGUM ROKEYA UNIVERSITY, RANGPUR",389.62652328648517
SUST 2024,SEC_BinaryTernary,SYLHET ENGINEERING COLLEGE,381.83399282075544
SUST 2024,SUST_LateForces,SHAHJALAL UNIVERSITY OF SCIENCE & TECHNOLOGY,374.19731296434037
SUST 2024,IUBAT_Potato_Mind,INTERNATIONAL UNIVERSITY OF BUSINESS AGRICULTURE & TECHNOLOGY,366.7133667050535
SUST 2024,BUET_MMA_Fighters,BANGLADESH UNIVERSITY OF ENGINEERING AND TECHNOLOGY,359.3790993709524
SUST 2024,RunTime_Error,SHAHJALAL UNIVERSITY OF SCIENCE & TECHNOLOGY,352.1915173835334
SUST 2024,Rank_Underdogs,SHAHJALAL UNIVERSITY OF SCIENCE & TECHNOLOGY,281.81190637989476
SUST 2024,LU_X_NOR,LEADING UNIVERSITY,276.1756682522968
SUST 2024,GeminiOP,SHAHJALAL UNIVERSITY OF SCIENCE & TECHNOLOGY,270.6521548872509
SUST 2024,AUST_Shunno7,AHSANULLAH UNIVERSITY OF SCIENCE AND TECHNOLOGY,265.2391117895059
SUST 2024,MU_Yandere_Hunters,METROPOLITAN UNIVERSITY,259.93432955371577
SUST 2024,CoU_SegmentHero,COMILLA UNIVERSITY,254.73564296264146
SUST 2024,NEUB_BELIEVERS,NORTH EAST UNIVERSITY BANGLADESH,249.64093010338863
SUST 2024,MU_C+=c,METROPOLITAN UNIVERSITY,244.64811150132084
SUST 2024,MU_!Geniuses,METROPOLITAN UNIVERSITY,239.75514927129444
SUST 2024,Rebooters_SHU,NETROKONA UNIVERSITY,234.96004628586854
SUST 2024,HSTU_ChandraBindu,HAJEE MOHAMMAD DANESH SCIENCE AND TECHNOLOGY UNIVERSITY,230.26084536015114
SUST 2024,BU MatrixMinds,UNIVERSITY OF BARISAL,225.65562845294812
SUST 2024,BAIUST_PeriColoso,BANGLADESH ARMY INTERNATIONAL UNIVERSITY OF SCIENCE AND TECHNOLOGY,221.14251588388916
SUST 2024,RUET_Eliminated,RAJSHAHI UNIVERSITY OF ENGINEERING & TECHNOLOGY,153.24394513834878
SUST 2024,MIST_Genesis,MILITARY INSTITUTE OF SCIENCE & TECHNOLOGY,150.17906623558181
SUST 2024,LU_Dead_Soldiers,LEADING UNIVERSITY,147.17548491087018
SUST 2024,SUST_VEGETA_squad,SHAHJALAL UNIVERSITY OF SCIENCE & TECHNOLOGY,144.23197521265277
SUST 2024,MEC_ALGO_SCHOLARS,MYMENSINGH ENGINEERING COLLEGE,141.34733570839973
SUST 2024,SMUCT_Labyrinth_Leets,SHANTO MARIAM UNIVERSITY OF CREATIVE TECHNOLOGY,138.5203889942317
SUST 2024,SEU_!N0PS,SOUTHEAST UNIVERSITY,135.74998121434706
SUST 2024,NITER CodeSpecters,NATIONAL INSTITUTE OF TEXTILE ENGINEERING AND RESEARCH,133.0349815900601
SUST 2024,Hidden_leaf,CHITTAGONG INDEPENDENT UNIVERSITY,130.37428195825893
SUST 2024,Error 404 Trio,SYLHET INTERNATIONAL UNIVERSITY,0.0
UIU 2025,DU_Primordius,UNIVERSITY OF DHAKA,4000.0
UIU 2025,BRACU_Randomized_Approximation_Algorithm,BRAC UNIVERSITY,3920.0
UIU 2025,SUST_Fanatics,SHAHJALAL UNIVERSITY OF SCIENCE & TECHNOLOGY,3841.5999999999995
UIU 2025,Code_monkeys!,KHULNA UNIVERSITY OF ENGINEERING & TECHNOLOGY,3485.4978853805083
UIU 2025,BUET_Quasar,BANGLADESH UNIVERSITY OF ENGINEERING AND TECHNOLOGY,3415.787927672898
UIU 2025,DU_Singularity,UNIVERSITY OF DHAKA,3347.4721691194404
UIU 2025,KUET_Potol,KHULNA UNIVERSITY OF ENGINEERING & TECHNOLOGY,3280.5227257370516
UIU 2025,1000000007,RAJSHAHI UNIVERSITY OF ENGINEERING & TECHNOLOGY,3214.9122712223107
UIU 2025,IUT_ami_tumi_ar_cha,ISLAMIC UNIVERSITY OF TECHNOLOGY,3150.614025797864
UIU 2025,JU_the0dd1out,JAHANGIRNAGAR UNIVERSITY,3087.601745281907
UIU 2025,RUET_B_Team,RAJSHAHI UNIVERSITY OF ENGINEERING & TECHNOLOGY,3025.8497103762684
UIU 2025,IUT_Hotasha,ISLAMIC UNIVERSITY OF TECHNOLOGY,2965.3327161687434
UIU 2025,Infinite_Tsukuyomi,CHITTAGONG UNIVERSITY OF ENGINEERING AND TECHNOLOGY,2652.826711284352
UIU 2025,BUET_Let_us_cook,BANGLADESH UNIVERSITY OF ENGINEERING AND TECHNOLOGY,2599.7701770586646
UIU 2025,CoU_Inheritance++,COMILLA UNIVERSITY,2547.7747735174917
UIU 2025,EWU_495_fanclub,EAST WEST UNIVERSITY,2496.819278047142
UIU 2025,MBSTU_Zero_Index_Heroes.,MAWLANA BHASHANI SCIENCE & TECHNOLOGY UNIVERSITY,2446.8828924861987
UIU 2025,NSU_FiNal_sTraw,NORTH SOUTH UNIVERSITY,2397.9452346364747
UIU 2025,DU_NE,UNIVERSITY OF DHAKA,2349.986329943745
UIU 2025,BUET_hotasha,BANGLADESH UNIVERSITY OF ENGINEERING AND TECHNOLOGY,2302.98660334487
UIU 2025,-... .-. .- -.-. ..- / ..- .-- ..-,BRAC UNIVERSITY,2256.926871277973
UIU 2025,Fukka_Kulle_Nezamin,MAWLANA BHASHANI SCIENCE & TECHNOLOGY UNIVERSITY,2211.788333852413
UIU 2025,SUST_BrainFreeze,SHAHJALAL UNIVERSITY OF SCIENCE & TECHNOLOGY,2167.552567175365
UIU 2025,DIU_Strygwyr,DAFFODIL INTERNATIONAL UNIVERSITY,2124.2015158318577
UIU 2025,SUST_hotasha,SHAHJALAL UNIVERSITY OF SCIENCE & TECHNOLOGY,2081.7174855152207
UIU 2025,KU_ErrorMakers,KHULNA UNIVERSITY,2040.083135804916
UIU 2025,SUST_LongDistance,SHAHJALAL UNIVERSITY OF SCIENCE & TECHNOLOGY,1999.2814730888176
UIU 2025,MIST_Volatile,MILITARY INSTITUTE OF SCIENCE & TECHNOLOGY,1959.2958436270414
UIU 2025,BUBT_AlphaQForces,BANGLADESH UNIVERSITY OF BUSINESS AND TECHNOLOGY,1920.1099267545003
UIU 2025,NSU_PyramidSchemers,NORTH SOUTH UNIVERSITY,1683.0505576341202
UIU 2025,IOI1,,1649.3895464814377
UIU 2025,SUST_LateForces,SHAHJALAL UNIVERSITY OF SCIENCE & TECHNOLOGY,1616.401755551809
UIU 2025,BUET_ALUCHASHI,BANGLADESH UNIVERSITY OF ENGINEERING AND TECHNOLOGY,1584.0737204407728
UIU 2025,BUET_Shundorbon_Ghurbo,BANGLADESH UNIVERSITY OF ENGINEERING AND TECHNOLOGY,1552.3922460319575
UIU 2025,AIUB_WrongAnswer,AMERICAN INTERNATIONAL UNIVERSITY-BANGLADESH,1521.3444011113183
UIU 2025,Sust_Somonnoyoks,SHAHJALAL UNIVERSITY OF SCIENCE & TECHNOLOGY,1490.9175130890917
UIU 2025,MIST_CGONaiCPONai,MILITARY INSTITUTE OF SCIENCE & TECHNOLOGY,1461.09916282731
UIU 2025,RU_ka_mee_ha_mee_haaaaaaa,UNIVERSITY OF RAJSHAHI,1431.8771795707637
UIU 2025,DIU_1000th_WA,DAFFODIL INTERNATIONAL UNIVERSITY,1403.2396359793483
UIU 2025,RU_Untitled,UNIVERSITY OF RAJSHAHI,1375.1748432597615
UIU 2025,We_donot_test_We_pray,RAJSHAHI UNIVERSITY OF ENGINEERING & TECHNOLOGY,1347.6713463945662
UIU 2025,CU_Chunoputi,UNIVERSITY OF CHITTAGONG,1320.7179194666749
UIU 2025,MIST_AlgorithmRejects,MILITARY INSTITUTE OF SCIENCE & TECHNOLOGY,1294.303561077341
UIU 2025,CU_DWIMIK,UNIVERSITY OF CHITTAGONG,1268.4174898557947
UIU 2025,AUST_Simplex1ty,AHSANULLAH UNIVERSITY OF SCIENCE AND TECHNOLOGY,1243.0491400586786
UIU 2025,MU_Riptide,METROPOLITAN UNIVERSITY,1218.1881572575048
UIU 2025,DU_Oblivion,UNIVERSITY OF DHAKA,1193.8243941123546
UIU 2025,IUT_9413,ISLAMIC UNIVERSITY OF TECHNOLOGY,1169.9479062301077
UIU 2025,JU_ThePhoenix,JAHANGIRNAGAR UNIVERSITY,1146.5489481055054
UIU 2025,SEC_NotSureYet,SYLHET ENGINEERING COLLEGE,1123.6179691433954
UIU 2025,Mortal_Legion,BANGLADESH UNIVERSITY OF PROFESSIONALS,1101.1456097605276
UIU 2025,JU_BinaryMosFet,JAHANGIRNAGAR UNIVERSITY,934.5476698919563
UIU 2025,IIUC_MARK_US,INTERNATIONAL ISLAMIC UNIVERSITY CHITTAGONG,915.8567164941171
UIU 2025,JU_Kaizen,JAHANGIRNAGAR UNIVERSITY,897.5395821642347
UIU 2025,DIU_Curious_Trio,DAFFODIL INTERNATIONAL UNIVERSITY,879.58879052095
UIU 2025,UIU_UwU,UNITED INTERNATIONAL UNIVERSITY,861.9970147105311
UIU 2025,Rotten_Tomato,NOAKHALI SCIENCE & TECHNOLOGY UNIVERSITY,844.7570744163204
UIU 2025,DIU_Fakibazz,DAFFODIL INTERNATIONAL UNIVERSITY,827.861932927994
UIU 2025,KUET_Bicycle,KHULNA UNIVERSITY OF ENGINEERING & TECHNOLOGY,811.3046942694341
UIU 2025,DIU_CodeCrew,DHAKA INTERNATIONAL UNIVERSITY,795.0786003840454
UIU 2025,EWU_Phantom_Troupe,EAST WEST UNIVERSITY,779.1770283763644
UIU 2025,MIST_FrostByte_2.0,MILITARY INSTITUTE OF SCIENCE & TECHNOLOGY,763.5934878088373
UIU 2025,Odorous_House,KHULNA UNIVERSITY OF ENGINEERING & TECHNOLOGY,748.3216180526605
UIU 2025,RUET_Raptors,RAJSHAHI UNIVERSITY OF ENGINEERING & TECHNOLOGY,733.3551856916073
UIU 2025,Trio_Of_Uttaranchal_JnU,JAGANNATH UNIVERSITY,718.6880819777749
UIU 2025,UAP_A_Bugs_Life,UNIVERSITY OF ASIA PACIFIC,704.3143203382195
UIU 2025,Lazy_Programmer,MAWLANA BHASHANI SCIENCE & TECHNOLOGY UNIVERSITY,690.2280339314551
UIU 2025,CoU_Eternal_Worriors,COMILLA UNIVERSITY,676.4234732528259
UIU 2025,IUB_NerdHerd,"INDEPENDENT UNIVERSITY, BANGLADESH",662.8950037877695
UIU 2025,DU_Red_Horizon,UNIVERSITY OF DHAKA,649.6371037120141
UIU 2025,BRACU_Melancholics,BRAC UNIVERSITY,636.6443616377737
UIU 2025,EDU_CoPRIME,EAST DELTA UNIVERSITY,623.9114744050183
UIU 2025,SEC_Pantasma,SYLHET ENGINEERING COLLEGE,611.4332449169179
UIU 2025,GreenU_Frogs,GREEN UNIVERSITY OF BANGLADESH,599.2045800185795
UIU 2025,AUST_Shunno7,AHSANULLAH UNIVERSITY OF SCIENCE AND TECHNOLOGY,587.2204884182079
UIU 2025,RajuDar_Pocket_Porota,RAJSHAHI UNIVERSITY OF ENGINEERING & TECHNOLOGY,575.4760786498438
UIU 2025,MU_Vhagars,METROPOLITAN UNIVERSITY,563.9665570768469
UIU 2025,Section_A_Divided_1,CHITTAGONG UNIVERSITY OF ENGINEERING AND TECHNOLOGY,552.6872259353099
UIU 2025,KU_Second_Team,KHULNA UNIVERSITY,541.6334814166037
UIU 2025,RU_ZeroOne,UNIVERSITY OF RAJSHAHI,530.8008117882716
UIU 2025,BUBT_Sunday_Monday_Close,BANGLADESH UNIVERSITY OF BUSINESS AND TECHNOLOGY,520.1847955525061
UIU 2025,BracU_Ghost,BRAC UNIVERSITY,509.7810996414561
UIU 2025,Binary_Brain,CHITTAGONG UNIVERSITY OF ENGINEERING AND TECHNOLOGY,499.5854776486269
UIU 2025,JU_OneMoreZer0,JAHANGIRNAGAR UNIVERSITY,489.5937680956544
UIU 2025,NEUB_RecursiveRangers,NORTH EAST UNIVERSITY BANGLADESH,479.8018927337412
UIU 2025,SOS,RAJSHAHI UNIVERSITY OF ENGINEERING & TECHNOLOGY,470.2058548790664
UIU 2025,Rebooters,NETROKONA UNIVERSITY,460.80173778148514
UIU 2025,MIST_EaglesEye,MILITARY INSTITUTE OF SCIENCE & TECHNOLOGY,451.58570302585537
UIU 2025,!GivingUp,COMILLA UNIVERSITY,442.55398896533825
UIU 2025,Not_Enough,NOAKHALI SCIENCE & TECHNOLOGY UNIVERSITY,433.70290918603155
UIU 2025,CUET_Gryffindor,CHITTAGONG UNIVERSITY OF ENGINEERING AND TECHNOLOGY,425.0288510023109
UIU 2025,AIUB_Blunders,AMERICAN INTERNATIONAL UNIVERSITY-BANGLADESH,416.5282739822647
UIU 2025,Sust_miscellaneous,SHAHJALAL UNIVERSITY OF SCIENCE & TECHNOLOGY,408.1977085026193
UIU 2025,BDU_error_404,"UNIVERSITY OF FRONTIER TECHNOLOGY, BANGLADESH",400.033754332567
UIU 2025,JnU_Shomonnoyok,JAGANNATH UNIVERSITY,392.0330792459156
UIU 2025,IUT_21stCenturyWitches,ISLAMIC UNIVERSITY OF TECHNOLOGY,384.19241766099725
UIU 2025,UAP_Amogus_Fanclub,UNIVERSITY OF ASIA PACIFIC,376.5085693077773
UIU 2025,Bruteforce_Knights,KHULNA UNIVERSITY OF ENGINEERING & TECHNOLOGY,368.97839792162176
UIU 2025,IUT_RebibeMeJett,ISLAMIC UNIVERSITY OF TECHNOLOGY,361.5988299631893
UIU 2025,BRUR_Outlanders,"BEGUM ROKEYA UNIVERSITY, RANGPUR",354.36685336392554
UIU 2025,BSMRU_KnullStates,KISHOREGANJ UNIVERSITY,347.27951629664705
UIU 2025,BUBT_Mudbloods,BANGLADESH UNIVERSITY OF BUSINESS AND TECHNOLOGY,340.33392597071406
UIU 2025,The_Zazaabors,PABNA UNIVERSITY OF SCIENCE AND TECHNOLOGY,333.5272474512998
UIU 2025,BRACU_Team_Potato,BRAC UNIVERSITY,326.8567025022738
UIU 2025,SMUCT_BitClowns,SHANTO MARIAM UNIVERSITY OF CREATIVE TECHNOLOGY,320.31956845222834
UIU 2025,Du_XYZ_Crunchers,UNIVERSITY OF DHAKA,313.91317708318377
UIU 2025,SUST S.P.S,SHAHJALAL UNIVERSITY OF SCIENCE & TECHNOLOGY,307.63491354152006
UIU 2025,Singularity,NETROKONA UNIVERSITY,301.4822152706896
UIU 2025,RU_QuantumTrio,UNIVERSITY OF RAJSHAHI,295.45257096527587
UIU 2025,UITS_ACES,UNIVERSITY OF INFORMATION TECHNOLOGY & SCIENCES,289.54351954597036
UIU 2025,UIU_Dhur_Chata,UNITED INTERNATIONAL UNIVERSITY,283.7526491550509
UIU 2025,CoU_ReturnZero,COMILLA UNIVERSITY,278.0775961719499
UIU 2025,BUBT_Sabr_Syntax,BANGLADESH UNIVERSITY OF BUSINESS AND TECHNOLOGY,272.5160442485109
UIU 2025,PCIU_!BitRangers,PORT CITY INTERNATIONAL UNIVERSITY,267.0657233635407
UIU 2025,IST_neverGiveUp,INSTITUTE OF SCIENCE AND TECHNOLOGY,261.72440889626984
UIU 2025,GreenU_Hello2025,GREEN UNIVERSITY OF BANGLADESH,256.4899207183444
UIU 2025,IST_FenwickTree,INSTITUTE OF SCIENCE AND TECHNOLOGY,251.36012230397753
UIU 2025,RPSU_Ternary_Troopers,R. P. SHAHA UNIVERSITY,246.332919857898
UIU 2025,IUT_Onuronon,ISLAMIC UNIVERSITY OF TECHNOLOGY,241.40626146074
UIU 2025,EWU_Hotasha,EAST WEST UNIVERSITY,236.57813623152526
UIU 2025,KU_Girls,KHULNA UNIVERSITY,231.84657350689474
UIU 2025,CoU_Wildflowers,COMILLA UNIVERSITY,227.20964203675686
UIU 2025,UU_Brute_Force,UTTARA UNIVERSITY,222.66544919602168
UIU 2025,BCS_Coders,MAWLANA BHASHANI SCIENCE & TECHNOLOGY UNIVERSITY,218.21214021210125
UIU 2025,HSTU_Brogrammer,HAJEE MOHAMMAD DANESH SCIENCE AND TECHNOLOGY UNIVERSITY,213.84789740785922
UIU 2025,EWU_PowerpuffGirls,EAST WEST UNIVERSITY,209.57093945970206
UIU 2025,IIUC_Retry,INTERNATIONAL ISLAMIC UNIVERSITY CHITTAGONG,205.379520670508
UIU 2025,BAUSTian_YEET,BANGLADESH ARMY UNIVERSITY OF SCIENCE AND TECHNOLOGY,201.27193025709784
UIU 2025,IU_ZeroSkill,ISLAMIC UNIVERSITY,197.24649165195586
UIU 2025,PrimeU_REINCARNATION,PRIME UNIVERSITY,157.830064313135
UIU 2025,UIU_Cyber_Knights,UNITED INTERNATIONAL UNIVERSITY,154.6734630268723
UIU 2025,trio_QUbit,NORTHERN UNIVERSITY OF BUSINESS AND TECHNOLOGY,151.57999376633487
UIU 2025,IUB_Elpis,"INDEPENDENT UNIVERSITY, BANGLADESH",148.54839389100815
UIU 2025,UIU_Hotasha,UNITED INTERNATIONAL UNIVERSITY,145.577426013188
UIU 2025,EEE_AMPLIFIER,UNIVERSITY OF ASIA PACIFIC,142.6658774929242
UIU 2025,FU_Convex_Hull,FENI UNIVERSITY,139.81255994306576
UIU 2025,EDU_LastRonins,EAST DELTA UNIVERSITY,137.01630874420445
UIU 2025,CCN_Flashback,CCN UNIVERSITY OF SCIENCE AND TECHNOLOGY,134.27598256932032
UIU 2025,UIU_ Pale_Blue_Dot,UNITED INTERNATIONAL UNIVERSITY,131.59046291793393
UIU 2025,IU_Hotath_Atonko,ISLAMIC UNIVERSITY,128.95865365957525
UIU 2025,NUB_ABC,NORTHERN UNIVERSITY BANGLADESH,126.37948058638374
UIU 2025,UITS_DeadCoder,UNIVERSITY OF INFORMATION TECHNOLOGY & SCIENCES,123.85189097465606
UIU 2025,CSTU_Dhuli_Kona,CHANDPUR SCIENCE AND TECHNOLOGY UNIVERSITY,85.82498173153712
UIU 2025,FU_TLE_Eliminators,FENI UNIVERSITY,84.10848209690639
UIU 2025,UIU_Entropy,UNITED INTERNATIONAL UNIVERSITY,82.42631245496825
UIU 2025,UiU_Alliance,UNITED INTERNATIONAL UNIVERSITY,80.77778620586888
UIU 2025,BAIUST_Semi_Army,BANGLADESH ARMY INTERNATIONAL UNIVERSITY OF SCIENCE AND TECHNOLOGY,79.16223048175151
UIU 2025,GreenU_threeBots,GREEN UNIVERSITY OF BANGLADESH,77.57898587211648
UIU 2025,BU_Algo_Avengers,BANGLADESH UNIVERSITY,76.02740615467415
UIU 2025,SMUCT_Greedy_Coders,SHANTO MARIAM UNIVERSITY OF CREATIVE TECHNOLOGY,74.50685803158068
UIU 2025,NeU_CodeZen,NETROKONA UNIVERSITY,73.01672087094904
UIU 2025,Team_Failures,KHWAJA YUNUS ALI UNIVERSITY,71.55638645353007
UIU 2025,BOU_ZeroErrors,BANGLADESH OPEN UNIVERSITY,0.0
UIU 2025,CUB_ARTEMIS,CANADIAN UNIVERSITY OF BANGLADESH,0.0
UIU 2025,IOI2,,0.0
UIU 2025,SIU_Fighters,SYLHET INTERNATIONAL UNIVERSITY,0.0
UIU 2025,Temp_User1,,0.0
UIU 2025,Temp_User2,,0.0
UIU 2025,Temp_User3,,0.0
UIU 2025,Temp_User4,,0.0
UU 2025,BRACU_Crows,BRAC UNIVERSITY,4000.0
UU 2025,SUST_Gnptrvscwlk,SHAHJALAL UNIVERSITY OF SCIENCE & TECHNOLOGY,3920.0
UU 2025,BUET_hotasha,BANGLADESH UNIVERSITY OF ENGINEERING AND TECHNOLOGY,3841.5999999999995
UU 2025,IUT_CheckerBreakers,ISLAMIC UNIVERSITY OF TECHNOLOGY,3521.617999172539
UU 2025,BUET_Supernova,BANGLADESH UNIVERSITY OF ENGINEERING AND TECHNOLOGY,3451.1856391890883
UU 2025,EWU_Stronghold,EAST WEST UNIVERSITY,3382.1619264053065
UU 2025,BUET_Losers,BANGLADESH UNIVERSITY OF ENGINEERING AND TECHNOLOGY,3314.5186878772
UU 2025,DU_Oblivion,UNIVERSITY OF DHAKA,3248.2283141196563
UU 2025,RU_SicilianDefense,UNIVERSITY OF RAJSHAHI,3183.263747837263
UU 2025,BUET_bullseye,BANGLADESH UNIVERSITY OF ENGINEERING AND TECHNOLOGY,3119.598472880518
UU 2025,Infinite Tsukuyomi,CHITTAGONG UNIVERSITY OF ENGINEERING AND TECHNOLOGY,3057.206503422907
UU 2025,পবিপ্রবি_সালসাবিল,PATUAKHALI SCIENCE & TECHNOLOGY UNIVERSITY,2996.0623733544494
UU 2025,KUET_Potol,KHULNA UNIVERSITY OF ENGINEERING & TECHNOLOGY,2936.14112588736
UU 2025,KUET_Evangelion,KHULNA UNIVERSITY OF ENGINEERING & TECHNOLOGY,2877.4183033696127
UU 2025,NSU_TheJWord,NORTH SOUTH UNIVERSITY,2610.6922666987602
UU 2025,JU_SubOptimal,JAHANGIRNAGAR UNIVERSITY,2558.478421364785
UU 2025,মায়ের দোয়া টিম,RAJSHAHI UNIVERSITY OF ENGINEERING & TECHNOLOGY,2507.308852937489
UU 2025,Fukka_Kulle_Nezamin,MAWLANA BHASHANI SCIENCE & TECHNOLOGY UNIVERSITY,2457.1626758787393
UU 2025,MU_Trinomial,METROPOLITAN UNIVERSITY,2408.0194223611643
UU 2025,BU_TrieHards,UNIVERSITY OF BARISAL,2359.859033913941
UU 2025,DIU_WA_rriors,DAFFODIL INTERNATIONAL UNIVERSITY,2312.6618532356624
UU 2025,DU_Rumbling,UNIVERSITY OF DHAKA,2266.408616170949
UU 2025,whattt,RAJSHAHI UNIVERSITY OF ENGINEERING & TECHNOLOGY,2221.0804438475298
UU 2025,LU_dAREdevils,LEADING UNIVERSITY,2176.6588349705794
UU 2025,Ami_Tumi_ar_Cha,ISLAMIC UNIVERSITY OF TECHNOLOGY,2133.1256582711676
UU 2025,EWU_Kopal_Fata,EAST WEST UNIVERSITY,2090.4631451057444
UU 2025,KU_Second_Team,KHULNA UNIVERSITY,2048.6538822036296
UU 2025,JU_OneMoreZer0,JAHANGIRNAGAR UNIVERSITY,2007.680804559557
UU 2025,SUST_Remontada,SHAHJALAL UNIVERSITY OF SCIENCE & TECHNOLOGY,1967.5271884683655
UU 2025,BRACU_নীলগিড়ি,BRAC UNIVERSITY,1928.1766446989982
UU 2025,AUST_Simplexity,AHSANULLAH UNIVERSITY OF SCIENCE AND TECHNOLOGY,1889.6131118050182
UU 2025,CoU_RakibJoy_Fan_Club,COMILLA UNIVERSITY,1851.8208495689178
UU 2025,AIUB_Defenders,AMERICAN INTERNATIONAL UNIVERSITY-BANGLADESH,1814.7844325775395
UU 2025,KUET_Braindead,KHULNA UNIVERSITY OF ENGINEERING & TECHNOLOGY,1778.4887439259887
UU 2025,DU_Pixelated,UNIVERSITY OF DHAKA,1742.9189690474689
UU 2025,WA_on_tc2,CHITTAGONG UNIVERSITY OF ENGINEERING AND TECHNOLOGY,1708.0605896665195
UU 2025,Here_for_tshirt,SHAHJALAL UNIVERSITY OF SCIENCE & TECHNOLOGY,1673.899377873189
